Customer Id,Customer City,Customer Country,Customer Email,Customer Fname,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode
14618,Elk Grove,EE. UU.,XXXXXXXXX,Astra,Hurley,XXXXXXXXX,Corporate,CA,2476 Wishing Branch Ledge,95758
14100,Jackson,EE. UU.,XXXXXXXXX,Rebekah,Velasquez,XXXXXXXXX,Corporate,MI,7420 Old Embers Hill,49201
14388,Silver Spring,EE. UU.,XXXXXXXXX,Gillian,Rowe,XXXXXXXXX,Corporate,MD,9329 Grand Shadow Canyon,20904
13082,Ann Arbor,EE. UU.,XXXXXXXXX,Maisie,Bowen,XXXXXXXXX,Corporate,MI,8718 Sunny Centre ,48103
13099,Pacoima,EE. UU.,XXXXXXXXX,Sade,Ross,XXXXXXXXX,Corporate,CA,9853 Jagged Wharf ,91331
14279,Lawton,EE. UU.,XXXXXXXXX,Farrah,Villarreal,XXXXXXXXX,Corporate,OK,5430 Burning Rise Route,73505
14652,Fremont,EE. UU.,XXXXXXXXX,Lynn,Montgomery,XXXXXXXXX,Corporate,CA,5507 Little Rise Link,94539
13368,Middletown,EE. UU.,XXXXXXXXX,Geraldine,Collins,XXXXXXXXX,Corporate,OH,7546 Blue Butterfly Arbor,45044
13296,Houston,EE. UU.,XXXXXXXXX,Donna,Carpenter,XXXXXXXXX,Corporate,TX,2376 Burning Creek Mews,77081
14224,Fort Lauderdale,EE. UU.,XXXXXXXXX,Roanna,Velasquez,XXXXXXXXX,Corporate,FL,7516 Hidden Valley,33324
14651,Hayward,EE. UU.,XXXXXXXXX,Ila,Pope,XXXXXXXXX,Corporate,CA,4609 High Townline,94544
13456,Quincy,EE. UU.,XXXXXXXXX,Tamara,Beard,XXXXXXXXX,Corporate,MA,2052 Clear Close,2169
14150,Crystal Lake,EE. UU.,XXXXXXXXX,Katelyn,Burris,XXXXXXXXX,Corporate,IL,7601 Colonial Barn Terrace,60014
14523,San Benito,EE. UU.,XXXXXXXXX,Alexa,Monroe,XXXXXXXXX,Corporate,TX,9831 Sunny Cloud Valley,78586
13438,Milpitas,EE. UU.,XXXXXXXXX,Quemby,Shepherd,XXXXXXXXX,Corporate,CA,9462 Round Island        ,95035
13366,Mission Viejo,EE. UU.,XXXXXXXXX,Deirdre,Dotson,XXXXXXXXX,Corporate,CA,16 Golden Robin Mews,92692
5420,Muskegon,EE. UU.,XXXXXXXXX,Dylan,Hicks,XXXXXXXXX,Corporate,MI,7192 Jagged Loop,49442
14843,Lake Forest,EE. UU.,XXXXXXXXX,Xerxes,Clarke,XXXXXXXXX,Corporate,CA,1108 Sunny Avenue,92630
13716,San Diego,EE. UU.,XXXXXXXXX,Dorothy,Woodward,XXXXXXXXX,Corporate,CA,9217 Old Street,92114
13589,Woodbridge,EE. UU.,XXXXXXXXX,Kitra,Blackburn,XXXXXXXXX,Corporate,VA,5700 Golden Pathway,22192
13661,Scottsdale,EE. UU.,XXXXXXXXX,Carol,Chambers,XXXXXXXXX,Corporate,AZ,1893 Shady Path,85254
12759,New York,EE. UU.,XXXXXXXXX,Jaquelyn,Johnston,XXXXXXXXX,Corporate,NY,3758 Sunny Mall ,10025
13966,West Chester,EE. UU.,XXXXXXXXX,McKenzie,Hull,XXXXXXXXX,Corporate,PA,1801 Quiet Robin Avenue,19382
13570,San Jose,EE. UU.,XXXXXXXXX,Sloane,Rojas,XXXXXXXXX,Corporate,CA,9404 Misty Robin Abbey,95148
13623,Danbury,EE. UU.,XXXXXXXXX,Fatima,Craig,XXXXXXXXX,Corporate,CT,363 Green Goose Run,6810
10947,Edison,EE. UU.,XXXXXXXXX,Eric,Smith,XXXXXXXXX,Corporate,NJ,7112 Golden Circuit,8817
13982,Corona,EE. UU.,XXXXXXXXX,Yoshi,Farrell,XXXXXXXXX,Corporate,CA,5438 Rustic Arbor,92879
14909,Palatine,EE. UU.,XXXXXXXXX,Contreras,,XXXXXXXXX,Corporate,IL,2407 Dusty Mount,60067
13675,Chicago,EE. UU.,XXXXXXXXX,Veronica,Medina,XXXXXXXXX,Corporate,IL,9624 Merry Run,60640
14747,Anaheim,EE. UU.,XXXXXXXXX,Aphrodite,Castaneda,XXXXXXXXX,Corporate,CA,3576 Green Forest End,92802
12773,New Haven,EE. UU.,XXXXXXXXX,Violet,Hernandez,XXXXXXXXX,Corporate,CT,9518 Old Corner ,6511
14872,Albuquerque,EE. UU.,XXXXXXXXX,Maggie,Strickland,XXXXXXXXX,Corporate,NM,8368 Colonial Line,87120
14781,New York,EE. UU.,XXXXXXXXX,Patience,Terry,XXXXXXXXX,Corporate,NY,1066 Stony Bay,10024
13673,Houston,EE. UU.,XXXXXXXXX,Kevyn,Watson,XXXXXXXXX,Corporate,TX,7902 Rocky Thicket,77080
14907,Hamtramck,EE. UU.,XXXXXXXXX,Xerxes,Villarreal,XXXXXXXXX,Corporate,MI,7381 Dusty Beacon Walk,48212
13960,La Mirada,EE. UU.,XXXXXXXXX,Xantha,Sanders,XXXXXXXXX,Corporate,CA,6278 Fallen Vista,90638
13726,Chesapeake,EE. UU.,XXXXXXXXX,Hollee,Jenkins,XXXXXXXXX,Corporate,VA,7810 Quaking Terrace,23322
14708,Goose Creek,EE. UU.,XXXXXXXXX,Sybil,Clarke,XXXXXXXXX,Corporate,SC,7116 Cotton Log Cape,29445
13797,San Francisco,EE. UU.,XXXXXXXXX,Nita,Mcmillan,XXXXXXXXX,Corporate,CA,1790 Indian Treasure Pines,94109
13563,Chicago,EE. UU.,XXXXXXXXX,Rhoda,Burris,XXXXXXXXX,Corporate,IL,1173 Silver Isle,60624
14779,Lawton,EE. UU.,XXXXXXXXX,Madeline,Griffin,XXXXXXXXX,Corporate,OK,5753 Crystal Campus,73505
13959,Van Nuys,EE. UU.,XXXXXXXXX,Nevada,Travis,XXXXXXXXX,Corporate,CA,7510 Harvest Zephyr By-pass,91405
13688,New York,EE. UU.,XXXXXXXXX,Robin,Wheeler,XXXXXXXXX,Corporate,NY,8663 Crystal Bluff Walk,10016
10064,Longview,EE. UU.,XXXXXXXXX,Mary,Wood,XXXXXXXXX,Corporate,WA,6940 Easy Forest Walk,98632
8700,Milwaukee,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Home Office,WI,9994 Green Jetty,53215
5666,Caguas,Puerto Rico,XXXXXXXXX,Katherine,Martin,XXXXXXXXX,Consumer,PR,4377 Heather Canyon,725
11270,Brooklyn,EE. UU.,XXXXXXXXX,Vincent,Harris,XXXXXXXXX,Consumer,NY,7119 Lazy Blossom Isle,11226
4720,Caguas,Puerto Rico,XXXXXXXXX,Carolyn,Smith,XXXXXXXXX,Consumer,PR,1217 Indian Embers Corner,725
1055,Weslaco,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Home Office,TX,2576 Misty By-pass,78596
7076,Clovis,EE. UU.,XXXXXXXXX,Mary,Olson,XXXXXXXXX,Home Office,CA,1247 Tawny Berry Court,93611
10964,Portland,EE. UU.,XXXXXXXXX,Mary,Morgan,XXXXXXXXX,Home Office,OR,4174 Dewy Pioneer Court,97229
8781,Miami,EE. UU.,XXXXXXXXX,Mary,Chan,XXXXXXXXX,Home Office,FL,6179 Easy Swale,33186
4115,Chicago,EE. UU.,XXXXXXXXX,Bobby,Mcgee,XXXXXXXXX,Home Office,IL,4566 Burning Deer Meadow,60644
11454,Fort Lauderdale,EE. UU.,XXXXXXXXX,Ethan,Wells,XXXXXXXXX,Home Office,FL,6718 Emerald Horse Key,33324
2949,Philadelphia,EE. UU.,XXXXXXXXX,Shawn,Ross,XXXXXXXXX,Consumer,PA,4365 Noble Mews,19104
441,Brooklyn,EE. UU.,XXXXXXXXX,Aaron,Riddle,XXXXXXXXX,Home Office,NY,3043 Lost Cider Avenue,11213
7679,Caguas,Puerto Rico,XXXXXXXXX,Mary,Bruce,XXXXXXXXX,Consumer,PR,6336 Fallen Village,725
8195,Caguas,Puerto Rico,XXXXXXXXX,Jennifer,Smith,XXXXXXXXX,Consumer,PR,3820 Iron Inlet,725
9411,Huntington Station,EE. UU.,XXXXXXXXX,Nicole,Gentry,XXXXXXXXX,Home Office,NY,4128 Emerald Deer Thicket,11746
11899,Mount Pleasant,EE. UU.,XXXXXXXXX,Mary,Taylor,XXXXXXXXX,Consumer,MI,6257 Round Panda Towers,48858
8443,Caguas,Puerto Rico,XXXXXXXXX,Margaret,Jones,XXXXXXXXX,Consumer,PR,5393 Lost Towers,725
11341,Caguas,Puerto Rico,XXXXXXXXX,Mary,Meyer,XXXXXXXXX,Consumer,PR,4692 Jagged Thicket,725
12391,Caguas,Puerto Rico,XXXXXXXXX,Evelyn,Lewis,XXXXXXXXX,Home Office,PR,3982 Middle Horse Line,725
4442,Caguas,Puerto Rico,XXXXXXXXX,Joshua,Davis,XXXXXXXXX,Corporate,PR,3732 Old Mountain Bank,725
1413,Chicago,EE. UU.,XXXXXXXXX,Mary,Mcguire,XXXXXXXXX,Home Office,IL,6830 Wishing Bluff Nook,60628
9184,Caguas,Puerto Rico,XXXXXXXXX,Jeffrey,Rodriguez,XXXXXXXXX,Home Office,PR,4965 Velvet Hills Mall ,725
11070,Caguas,Puerto Rico,XXXXXXXXX,Beverly,Hardin,XXXXXXXXX,Corporate,PR,7970 Little Heath,725
11990,Hialeah,EE. UU.,XXXXXXXXX,Linda,Obrien,XXXXXXXXX,Home Office,FL,7588 Dewy Parade,33016
9472,Huntington Beach,EE. UU.,XXXXXXXXX,Thomas,Jimenez,XXXXXXXXX,Home Office,CA,2878 Hazy Wagon  Thicket,92646
4647,Caguas,Puerto Rico,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Consumer,PR,1 Crystal Gate,725
10276,Rego Park,EE. UU.,XXXXXXXXX,Mary,Gutierrez,XXXXXXXXX,Home Office,NY,1 Foggy Freeway,11374
5808,Denver,EE. UU.,XXXXXXXXX,Amanda,Smith,XXXXXXXXX,Home Office,CO,4132 Broad Branch Route,80231
1990,Tempe,EE. UU.,XXXXXXXXX,Kathryn,Smith,XXXXXXXXX,Home Office,AZ,6312 Noble Apple Woods,85282
4077,Los Angeles,EE. UU.,XXXXXXXXX,Amy,Smith,XXXXXXXXX,Consumer,CA,3880 Emerald Villas,90001
8166,Aurora,EE. UU.,XXXXXXXXX,Patricia,Smith,XXXXXXXXX,Home Office,IL,3944 Round Highlands,60504
7089,Juana Diaz,Puerto Rico,XXXXXXXXX,Grace,Snyder,XXXXXXXXX,Consumer,PR,5616 Little Lagoon Street,795
9911,Caguas,Puerto Rico,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Consumer,PR,9393 Iron Impasse,725
6531,San Marcos,EE. UU.,XXXXXXXXX,Sara,Smith,XXXXXXXXX,Consumer,CA,8249 Misty End,92069
12144,Los Angeles,EE. UU.,XXXXXXXXX,Mary,Gallegos,XXXXXXXXX,Consumer,CA,8057 Little Mountain Front,90065
12003,Bakersfield,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Home Office,CA,4286 Stony Turnabout,93306
4904,Jersey City,EE. UU.,XXXXXXXXX,Bruce,Smith,XXXXXXXXX,Home Office,NJ,3722 Red Hickory Path,7307
6427,Union,EE. UU.,XXXXXXXXX,Nicholas,Strickland,XXXXXXXXX,Home Office,NJ,8824 Noble View Valley,7083
8044,Gaithersburg,EE. UU.,XXXXXXXXX,Richard,Smith,XXXXXXXXX,Home Office,MD,5387 Iron Nook,20878
8626,Indianapolis,EE. UU.,XXXXXXXXX,Scott,Vega,XXXXXXXXX,Home Office,IN,1731 Silver Lake Wood,46227
8881,Caguas,Puerto Rico,XXXXXXXXX,Mary,Weeks,XXXXXXXXX,Consumer,PR,5840 Old Campus,725
2209,Caguas,Puerto Rico,XXXXXXXXX,Emma,Ramos,XXXXXXXXX,Consumer,PR,1284 High Apple Highlands,725
4586,Cleveland,EE. UU.,XXXXXXXXX,Mary,Bryant,XXXXXXXXX,Consumer,OH,6417 Foggy Forest Swale,44118
2754,Vacaville,EE. UU.,XXXXXXXXX,Mary,Rich,XXXXXXXXX,Home Office,CA,7469 Misty Log Estates,95687
4702,Napa,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Home Office,CA,9380 Blue Ledge,94558
12357,Morristown,EE. UU.,XXXXXXXXX,Harry,Smith,XXXXXXXXX,Consumer,NJ,1120 Clear Crossing,7960
2279,Caguas,Puerto Rico,XXXXXXXXX,Olivia,Burns,XXXXXXXXX,Home Office,PR,1966 Clear Isle,725
6502,Caguas,Puerto Rico,XXXXXXXXX,Linda,Trujillo,XXXXXXXXX,Home Office,PR,1966 Clear Isle,725
6930,Honolulu,EE. UU.,XXXXXXXXX,Paul,Morton,XXXXXXXXX,Home Office,HI,3882 Honey Parkway,96819
8869,Caguas,Puerto Rico,XXXXXXXXX,Thomas,Lambert,XXXXXXXXX,Consumer,PR,2777 Crystal Blossom Dale,725
11951,Hamtramck,EE. UU.,XXXXXXXXX,Steven,Benton,XXXXXXXXX,Home Office,MI,9183 Indian Pond Park,48212
457,Brooklyn,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Home Office,NY,9274 Misty Hollow,11230
5404,Caguas,Puerto Rico,XXXXXXXXX,Sara,Castillo,XXXXXXXXX,Consumer,PR,4232 Pleasant Bear Park,725
1857,San Sebastian,Puerto Rico,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Consumer,PR,7509 Iron Concession,685
11949,Opelousas,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Home Office,LA,9040 Silent Row,70570
3775,Mentor,EE. UU.,XXXXXXXXX,John,Johnson,XXXXXXXXX,Home Office,OH,4221 Broad Limits,44060
11732,Caguas,Puerto Rico,XXXXXXXXX,Mary,Johnson,XXXXXXXXX,Consumer,PR,8012 Burning Nook,725
11644,Caguas,Puerto Rico,XXXXXXXXX,Mildred,Smith,XXXXXXXXX,Consumer,PR,62 Amber Hills Way,725
2868,Atlanta,EE. UU.,XXXXXXXXX,Mary,Castillo,XXXXXXXXX,Home Office,GA,3993 Silver Apple Circle,30331
3082,Saint Charles,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Home Office,MO,7613 Amber Willow Manor,63301
114,Bellflower,EE. UU.,XXXXXXXXX,Alice,Warner,XXXXXXXXX,Home Office,CA,4566 Burning Deer Meadow,90706
3827,Caguas,Puerto Rico,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Corporate,PR,2699 Pleasant Log Gate,725
12028,Newark,EE. UU.,XXXXXXXXX,Steven,Smith,XXXXXXXXX,Home Office,NJ,9853 Foggy Anchor Extension,7104
2954,Martinsburg,EE. UU.,XXXXXXXXX,Jordan,Smith,XXXXXXXXX,Home Office,WV,833 Middle Fox Orchard,25401
2993,Atlanta,EE. UU.,XXXXXXXXX,Mildred,Clark,XXXXXXXXX,Consumer,GA,3586 Velvet Pointe,30349
3801,Caguas,Puerto Rico,XXXXXXXXX,Mary,Hendrix,XXXXXXXXX,Consumer,PR,786 Lost Horse Plaza,725
7953,Caguas,Puerto Rico,XXXXXXXXX,Mary,Brown,XXXXXXXXX,Consumer,PR,9847 Old Autumn Chase,725
538,Wilmington,EE. UU.,XXXXXXXXX,Joshua,Livingston,XXXXXXXXX,Consumer,CA,1847 Middle Bluff Link,90744
1838,Ontario,EE. UU.,XXXXXXXXX,Angela,Smith,XXXXXXXXX,Home Office,CA,3440 Noble Grounds,91764
9302,Caguas,Puerto Rico,XXXXXXXXX,Melissa,Smith,XXXXXXXXX,Consumer,PR,3562 Clear Glen,725
2231,Florissant,EE. UU.,XXXXXXXXX,Mary,Freeman,XXXXXXXXX,Home Office,MO,2893 Cotton Promenade,63033
10991,Houston,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Consumer,TX,4396 Green Mews,77081
7075,San Jose,EE. UU.,XXXXXXXXX,Frank,Smith,XXXXXXXXX,Home Office,CA,9335 Hidden Crescent,95112
5949,Laguna Hills,EE. UU.,XXXXXXXXX,Ryan,Howell,XXXXXXXXX,Consumer,CA,5892 Grand Cloud Parade,92653
6355,Caguas,Puerto Rico,XXXXXXXXX,Kelly,Bradley,XXXXXXXXX,Home Office,PR,7802 Grand Spring Chase,725
4992,Caguas,Puerto Rico,XXXXXXXXX,Grace,Smith,XXXXXXXXX,Consumer,PR,1996 Easy Parade,725
9729,Washington,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Home Office,DC,1676 Red Drive,20020
3952,Tucson,EE. UU.,XXXXXXXXX,Shawn,Tucker,XXXXXXXXX,Home Office,AZ,6779 Rocky Pathway,85706
10617,Brooklyn,EE. UU.,XXXXXXXXX,Ruth,Smith,XXXXXXXXX,Home Office,NY,6843 Blue Beacon Wynd,11204
3581,Caguas,Puerto Rico,XXXXXXXXX,Mary,Pugh,XXXXXXXXX,Consumer,PR,3977 Colonial Towers,725
10578,Caguas,Puerto Rico,XXXXXXXXX,Karen,Smith,XXXXXXXXX,Consumer,PR,1865 Honey Willow Thicket,725
11902,Caguas,Puerto Rico,XXXXXXXXX,Catherine,Tucker,XXXXXXXXX,Corporate,PR,7489 Crystal Treasure Run,725
7717,Princeton,EE. UU.,XXXXXXXXX,Terry,Smith,XXXXXXXXX,Home Office,NJ,529 Merry Zephyr Heath,8540
11095,Lompoc,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Consumer,CA,490 Sleepy Circuit,93436
9343,Salina,EE. UU.,XXXXXXXXX,Mary,Knapp,XXXXXXXXX,Consumer,KS,2394 Gentle Treasure Farms,67401
2689,Caguas,Puerto Rico,XXXXXXXXX,Matthew,Smith,XXXXXXXXX,Consumer,PR,7790 Misty Elk Line,725
502,South Richmond Hill,EE. UU.,XXXXXXXXX,Jennifer,May,XXXXXXXXX,Home Office,NY,5161 Old Grove Common,11419
6772,Caguas,Puerto Rico,XXXXXXXXX,Doris,Smith,XXXXXXXXX,Consumer,PR,6982 Old Pony Field,725
10543,Cleveland,EE. UU.,XXXXXXXXX,Jonathan,Smith,XXXXXXXXX,Home Office,OH,8967 Grand Highway,44109
12145,Caguas,Puerto Rico,XXXXXXXXX,Joyce,Smith,XXXXXXXXX,Consumer,PR,3655 Bright Bear Via,725
6953,Brooklyn,EE. UU.,XXXXXXXXX,Benjamin,Smith,XXXXXXXXX,Home Office,NY,3307 Dusty Log Court,11226
1832,Caguas,Puerto Rico,XXXXXXXXX,Mary,Valenzuela,XXXXXXXXX,Consumer,PR,3393 Tawny Extension,725
10496,Longview,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Home Office,WA,7694 Umber Terrace,98632
6747,San Diego,EE. UU.,XXXXXXXXX,Kathy,Simpson,XXXXXXXXX,Home Office,CA,7792 Rustic Park,92154
10227,Caguas,Puerto Rico,XXXXXXXXX,Mary,Henderson,XXXXXXXXX,Corporate,PR,4776 Pleasant Pioneer Cape,725
2423,Caguas,Puerto Rico,XXXXXXXXX,Dennis,Smith,XXXXXXXXX,Home Office,PR,9044 Easy Road,725
8069,Highland Park,EE. UU.,XXXXXXXXX,Tiffany,Mcdaniel,XXXXXXXXX,Home Office,MI,6496 Harvest Highlands,48203
4009,Elgin,EE. UU.,XXXXXXXXX,Mary,Ayers,XXXXXXXXX,Consumer,IL,5652 Tawny Anchor Plaza,60120
4984,Philadelphia,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Home Office,PA,852 Hazy Gate Circuit,19134
8001,Houston,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Home Office,TX,9437 Quiet Deer Parade,77088
12172,Aurora,EE. UU.,XXXXXXXXX,Sara,Smith,XXXXXXXXX,Home Office,CO,7533 Clear Goose Lane,80015
2678,Simi Valley,EE. UU.,XXXXXXXXX,Johnny,Robinson,XXXXXXXXX,Home Office,CA,4761 Red Timber Bank,93063
6782,Roseburg,EE. UU.,XXXXXXXXX,Raymond,Vaughn,XXXXXXXXX,Consumer,OR,2762 Broad Panda Terrace,97470
4536,Caguas,Puerto Rico,XXXXXXXXX,Mary,Griffin,XXXXXXXXX,Consumer,PR,4802 Umber Village,725
470,Far Rockaway,EE. UU.,XXXXXXXXX,Mary,Cannon,XXXXXXXXX,Consumer,NY,9916 Silent Mall ,11691
80,Caguas,Puerto Rico,XXXXXXXXX,Joe,Parsons,XXXXXXXXX,Corporate,PR,3891 Broad Line,725
6021,Bellflower,EE. UU.,XXXXXXXXX,Janice,Harrison,XXXXXXXXX,Consumer,CA,9623 Stony Bay,90706
10210,Modesto,EE. UU.,XXXXXXXXX,Patricia,Wilkins,XXXXXXXXX,Home Office,CA,6548 Emerald Diversion,95350
6088,Caguas,Puerto Rico,XXXXXXXXX,Mary,Brooks,XXXXXXXXX,Home Office,PR,8711 Middle Mountain Maze,725
11919,New York,EE. UU.,XXXXXXXXX,Bobby,Smith,XXXXXXXXX,Home Office,NY,7763 Emerald Route,10011
2810,Caguas,Puerto Rico,XXXXXXXXX,Mary,Ross,XXXXXXXXX,Consumer,PR,826 Tawny Embers Expressway,725
4457,Caguas,Puerto Rico,XXXXXXXXX,Roger,Smith,XXXXXXXXX,Consumer,PR,1879 Green Pine Bank,725
9777,Caguas,Puerto Rico,XXXXXXXXX,Mary,Reynolds,XXXXXXXXX,Consumer,PR,3751 Shady Pike,725
12016,Trujillo Alto,Puerto Rico,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Corporate,PR,23 Old Corners,976
4598,Aurora,EE. UU.,XXXXXXXXX,Gloria,Castro,XXXXXXXXX,Consumer,CO,7489 Stony End,80013
8823,Van Nuys,EE. UU.,XXXXXXXXX,Rose,Griffith,XXXXXXXXX,Home Office,CA,4463 Indian Anchor By-pass,91406
12260,Muskegon,EE. UU.,XXXXXXXXX,Melissa,Smith,XXXXXXXXX,Home Office,MI,2845 Jagged Oak Vale,49442
2713,Caguas,Puerto Rico,XXXXXXXXX,Grace,Mcbride,XXXXXXXXX,Consumer,PR,3874 Broad Byway,725
4243,Caguas,Puerto Rico,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Consumer,PR,3544 Gentle Concession,725
1510,Caguas,Puerto Rico,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Consumer,PR,6564 Tawny Elk View,725
7144,New York,EE. UU.,XXXXXXXXX,Douglas,Haley,XXXXXXXXX,Home Office,NY,7885 Broad Heights,10128
8699,Caguas,Puerto Rico,XXXXXXXXX,Joyce,Pratt,XXXXXXXXX,Corporate,PR,5737 Honey Panda Trail,725
9435,Granada Hills,EE. UU.,XXXXXXXXX,Mary,Garcia,XXXXXXXXX,Home Office,CA,4249 Silver Goose Maze,91344
11164,Oxnard,EE. UU.,XXXXXXXXX,Mary,Bautista,XXXXXXXXX,Home Office,CA,1690 Tawny Moor,93033
2115,Caguas,Puerto Rico,XXXXXXXXX,Mary,Brady,XXXXXXXXX,Consumer,PR,3796 Rustic Autoroute,725
865,Caguas,Puerto Rico,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Consumer,PR,3915 Cinder Treasure Pike,725
9714,Seattle,EE. UU.,XXXXXXXXX,Patricia,Tate,XXXXXXXXX,Home Office,WA,7909 Golden Highway,98115
9167,Philadelphia,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Consumer,PA,593 Wishing Pony Cove,19145
12156,Caguas,Puerto Rico,XXXXXXXXX,Mary,Lee,XXXXXXXXX,Consumer,PR,9010 Hidden Pond Corners,725
3950,York,EE. UU.,XXXXXXXXX,John,Duffy,XXXXXXXXX,Home Office,PA,1056 Cotton Run,17402
5675,Caguas,Puerto Rico,XXXXXXXXX,Mary,Juarez,XXXXXXXXX,Consumer,PR,7282 Wishing Log Boulevard,725
8439,Chino Hills,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Consumer,CA,1800 Tawny Zephyr Terrace,91709
11579,Cleveland,EE. UU.,XXXXXXXXX,Mary,Contreras,XXXXXXXXX,Home Office,OH,9842 Foggy Range,44118
3061,Los Angeles,EE. UU.,XXXXXXXXX,Crystal,Ford,XXXXXXXXX,Home Office,CA,6025 Cotton Pond Farm,90004
2987,Caguas,Puerto Rico,XXXXXXXXX,James,Smith,XXXXXXXXX,Corporate,PR,7668 Rustic Route,725
11482,Caguas,Puerto Rico,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Home Office,PR,2002 Amber Bear Moor,725
4198,Los Angeles,EE. UU.,XXXXXXXXX,Tammy,Guzman,XXXXXXXXX,Home Office,CA,9138 Indian Nook,90011
5680,Pomona,EE. UU.,XXXXXXXXX,Laura,Young,XXXXXXXXX,Home Office,CA,3567 Misty Circle,91767
7299,Caguas,Puerto Rico,XXXXXXXXX,James,Burns,XXXXXXXXX,Consumer,PR,2292 Gentle Brook Ramp,725
7399,Los Angeles,EE. UU.,XXXXXXXXX,Mary,Valdez,XXXXXXXXX,Home Office,CA,6322 Cotton Cloud Drive,90006
10175,Brooklyn,EE. UU.,XXXXXXXXX,Michael,Gibson,XXXXXXXXX,Home Office,NY,2205 Velvet Plaza,11226
1905,Chicago,EE. UU.,XXXXXXXXX,Mary,Hart,XXXXXXXXX,Home Office,IL,1820 Iron Zephyr Hill,60651
607,Caguas,Puerto Rico,XXXXXXXXX,Richard,Reed,XXXXXXXXX,Consumer,PR,1971 Velvet Oak Road,725
10120,Moreno Valley,EE. UU.,XXXXXXXXX,Mary,Oneill,XXXXXXXXX,Home Office,CA,9526 Foggy Cove,92557
876,Aurora,EE. UU.,XXXXXXXXX,Andrea,Smith,XXXXXXXXX,Home Office,CO,599 Clear Gardens,80012
9291,Caguas,Puerto Rico,XXXXXXXXX,Charles,Mueller,XXXXXXXXX,Consumer,PR,7591 Easy Inlet,725
1241,Caguas,Puerto Rico,XXXXXXXXX,Jeffrey,Smith,XXXXXXXXX,Corporate,PR,3853 Golden Rise Island,725
9677,Tracy,EE. UU.,XXXXXXXXX,Mary,Brennan,XXXXXXXXX,Home Office,CA,3151 Burning Beacon Boulevard,95376
2888,Caguas,Puerto Rico,XXXXXXXXX,Lauren,Ibarra,XXXXXXXXX,Consumer,PR,6269 Silver Bluff Alley,725
10108,El Paso,EE. UU.,XXXXXXXXX,Jose,Smith,XXXXXXXXX,Home Office,TX,2122 Clear Rise Common,79924
5114,San Antonio,EE. UU.,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Consumer,TX,4379 Heather Parkway,78227
4549,Caguas,Puerto Rico,XXXXXXXXX,Mary,Jones,XXXXXXXXX,Consumer,PR,4522 Crystal Trail,725
9708,Los Angeles,EE. UU.,XXXXXXXXX,Cynthia,Smith,XXXXXXXXX,Home Office,CA,3042 Rustic Line,90026
9701,Strongsville,EE. UU.,XXXXXXXXX,Lisa,Allen,XXXXXXXXX,Home Office,OH,5737 Rocky Crescent,44136
11154,Granada Hills,EE. UU.,XXXXXXXXX,Pamela,Dickerson,XXXXXXXXX,Home Office,CA,5803 Burning Abbey,91344
2215,Hayward,EE. UU.,XXXXXXXXX,Karen,Ferguson,XXXXXXXXX,Home Office,CA,4609 High Townline,94544
5683,Cleveland,EE. UU.,XXXXXXXXX,Rachel,Smith,XXXXXXXXX,Home Office,OH,5926 Grand Pony Farms,44118
5346,Caguas,Puerto Rico,XXXXXXXXX,John,Carlson,XXXXXXXXX,Corporate,PR,1632 Fallen Robin Quay,725
925,Caguas,Puerto Rico,XXXXXXXXX,Mary,Smith,XXXXXXXXX,Consumer,PR,7136 Indian Bear Farm,725
3517,Piscataway,EE. UU.,XXXXXXXXX,Mary,Russell,XXXXXXXXX,Consumer,NJ,2383 Crystal Panda Mount,8854
6946,Caguas,Puerto Rico,XXXXXXXXX,Richard,Sanchez,XXXXXXXXX,Corporate,PR,3610 Quiet Highlands,725
